_id,id,text,label
ObjectId(5cda3be55e75395dc86f6f5a),1127990017840824322,@KatePettersen_ I’ve been to more continents than provinces. Domestic flight prices make it tough to choose a Canadian vacation when you can see the rest of the world,
ObjectId(5cda3be55e75395dc86f6f5b),1127989985318199297,"@scu_be increase in living standards after procreation, getting that big promotion and taking vacation, buying new consumer shit, better life for kids, literally anything boomers buy because they already made it",
ObjectId(5cda3be55e75395dc86f6f5c),1127989968356306944,"Great family vacation at @Mville_HBR.

But it's time to get serious. Tiger Woods is on the grounds at another major championship.

Subscribe to the podcast today: https://t.co/xbyhEoMrm4 https://t.co/nrIFr4tIi0",
ObjectId(5cda3be55e75395dc86f6f5d),1127989950677262336,"if you can go on a vacation, where do you want to go?? #BUILDseries",
ObjectId(5cda3be55e75395dc86f6f5e),1127989922424471553,Do yourself a favor and take a vacation to flavor town with @Johngarofalo87 new sauce 🔥🔥🔥 https://t.co/S9eRjJIi8a,
ObjectId(5cda3be55e75395dc86f6f5f),1127989898781384706,Staying Safe in Paradise:  4 Tips for Enjoying Your Hawaii Vacation: https://t.co/Fc7KDZuP9d,
ObjectId(5cda3be55e75395dc86f6f60),1127989877230985224,Travel #news: This May Puerto Vallarta is the land of celebration https://t.co/Vy3QJoXexQ #travel #vacation #trips #cruise #cruises #holiday #hotels #resorts #flight #world #places #flights #outdoor,
ObjectId(5cda3be55e75395dc86f6f61),1127989877063200768,"Sometimes, when you go on vacation, you miss really important stories https://t.co/yrKjWaLpmo",
ObjectId(5cda3be55e75395dc86f6f62),1127989875528040448,Lol naw u can’t get lit on vacation!?? U bitches way too fake boujee.,
ObjectId(5cda3be55e75395dc86f6f63),1127989872923480065,"Tonight on Own Your Career Radio Podcast (9PM ET)
https://t.co/XB37yyM89E",
ObjectId(5cda3be55e75395dc86f6f64),1127989841570877440,4 more days and im on vacation. #wewill lol,
ObjectId(5cda3be55e75395dc86f6f65),1127989823300603904,It doesn’t even feel like I’m going on vacation next week 😩,
ObjectId(5cda3be55e75395dc86f6f66),1127989786843783174,"@IanMacK09017816 @GePeirson @MarilynLouise77 @sdgirlee317 Your political convictions are very clear with you distrust of the conservatives and Scheer. Your choice. Lavascam, the Agha Khan vacation trip and what I feel is his inability to lead Canada are respons why I wouldn't vote for him AGAIN. may chose green, NDP or CONS my choice .",
ObjectId(5cda3be55e75395dc86f6f67),1127989766727716864,I had a feeling na this election will be so shitty. Good thing i did not use my vacation leave to go home and vote. Judge me idFc,
ObjectId(5cda3be55e75395dc86f6f68),1127989760272883712,"Ghana has been good to me.

If you think otherwise then I can’t help you. Where are the Ghana folks? Comman gather here for a selfie ☺️😊 

@Gidi_Traffic @bustopsng @TrafficChiefNG @BloggingGhana #Ghana #vacation https://t.co/5kk9LBBoV4",
ObjectId(5cda3be55e75395dc86f6f69),1127989724218572800,My vacation time at work renews on my birthday and I have never been more determined to make 2 weeks count like I’m going to when I take my time off. 🍻💃🕺🏖🏔📸,
ObjectId(5cda3be55e75395dc86f6f6a),1127989713623764992,Vacation Friday with my better half 💕,
ObjectId(5cda3be55e75395dc86f6f6b),1127989690282532865,How do I become one of these people who are seemingly on vacation every week? I’d like that life as well,
ObjectId(5cda3be55e75395dc86f6f6c),1127989667750531077,i need a mini vacation ASAP,
ObjectId(5cda3be55e75395dc86f6f6d),1127989664185487361,Vacation Rentals Have Helped People Pay Off their Mortgages  https://t.co/7OAYg0drGI,
ObjectId(5cda3be55e75395dc86f6f6e),1127989641158610944,"So you see the light ... at the end of a tunnel, of a beach vacation, etc. 
Be Disciplined - its almost over.
Self-disciplined begins with the mastery of your thoughts. If you don't control what you think, you can never control what you do. - Napoleon Hill
#MondayMotivation https://t.co/FKwbu2sbQE",
ObjectId(5cda3be55e75395dc86f6f6f),1127989637002166274,summer vacation 2019 https://t.co/A7Ne4QwGNk https://t.co/lWm0yCMFoB,
ObjectId(5cda3be55e75395dc86f6f70),1127989612499144704,@charliekirk11 How is San Fran's tourism? I know Ca. is off my vacation list,
ObjectId(5cda3be55e75395dc86f6f71),1127989604374724609,"@_ItsMarisWorld_ Bookmarked to read on vacation. I realized when I was going through one of my ""try online dating"" phases the women that I knew that have never married don't regret it. Their happy and fulfilled in their lives. and that I really don't have a problem with being single",
ObjectId(5cda3be55e75395dc86f6f72),1127989594656395265,"Vacation Bible School 2019 is Here in Less Than a Month! 
Come and Explore the African Safari with Us! Volunteer or Register Your Child Today! Completely FREE! https://t.co/vbCZ0kdqGJ",
ObjectId(5cda3be55e75395dc86f6f73),1127989588608286720,"Looking for a family vacation condo in #BethanyBeach or #RehobethBeach - if you know of anyone renting a place in early August, please let me know! Preference is oceanfront!",
ObjectId(5cda3be55e75395dc86f6f74),1127989566114291712,@wdtnews Do you get more than a weeks vacation a year?,
ObjectId(5cda3be55e75395dc86f6f75),1127989548292685824,"The Eureka Police Department has some great tips to stay safe during your summer vacation. Check it out in this month's City of Eureka newsletter!
https://t.co/ltnprjMCZF https://t.co/GJsxKdeAe8",
ObjectId(5cda3be55e75395dc86f6f76),1127989535768551425,Last day of vacation... https://t.co/gCjgjEYU0j,
ObjectId(5cda3be55e75395dc86f6f77),1127989517581987840,a vacation is well needed though,
ObjectId(5cda3be55e75395dc86f6f78),1127989515652685824,"What's a vacation if you can't bring your beloved pet along? These ten hotels don't want you to have to answer that question. These are the best pet-friendly hotels in the country!

Jodi Galloway
Sales Representative 
647-880-2753 https://t.co/QQ1vgWgn57 https://t.co/PexDBZVYfu",
ObjectId(5cda3be55e75395dc86f6f79),1127989514356576256,#countdown #lebanon 🇱🇧 in 5 days 💃🏻🔜👜✈️🕶👙☀️🏖🌅 #vacation here i come https://t.co/m1AXUJMhOI,
ObjectId(5cda3be55e75395dc86f6f7a),1127989509675552768,break our word for nobody and that if that person would have lost they would have went on a permanent vacation and though the person didn't understand the seriousness of the situation they still thought it was really funny and at the same time still admired this person for what,
ObjectId(5cda3be55e75395dc86f6f7b),1127989495062646785,"If You Can Get At Least Half Of The Questions Right On This Beach Quiz, You're Allowed To Take A Beach Vacay #beach #oceanview #vacation https://t.co/8z1ivARVhZ",
ObjectId(5cda3be55e75395dc86f6f7c),1127989478184898561,IM TRYING TO CONVINCE MY PARENTS TO HAVE A FAMILY VACATION TO CANCUN AND I THINK ITS WORKING SKSBSKDBKSHDJKDJSJS,
ObjectId(5cda3be55e75395dc86f6f7d),1127989471528476672,"@jenochej groceries always go on my phone, everything else (like packing lists for vacation, lists of things for work projects, etc.) go on paper",
ObjectId(5cda3be55e75395dc86f6f7e),1127989462779269122,"Can @BQQuinn take the heat? Find out in the #ImpracticalJokers Summer Vacation Special, Thursday at 9/8c on @truTV! https://t.co/f6hucbOZV0",
ObjectId(5cda3be55e75395dc86f6f7f),1127989453086240768,World's least-visited countries: Why you should travel to them | CNN Travel https://t.co/MSAyCya32A | #travel #vacation,
ObjectId(5cda3be55e75395dc86f6f80),1127989451135885317,"INFOGRAPHIC: HOSPITALITY IN THE VACATION RENTAL INDUSTRY
#Travel #startuplife #hustle #sidehustle #designstudio #gigeconomy #homeowner #vacayo #startup #startups #superhost #designstudio #homeownership #startup #startups #proptech #realestate 
https://t.co/tjpzHhg0Lu https://t.co/VKPnA8aGr0",
ObjectId(5cda3be55e75395dc86f6f81),1127989445569859586,The Windham Eagle #Summer #Guide 2018 #Eagle  #SummerGuide #TheWindhamEagle #Windham #Raymond #Maine #Vacation #MaineVacation https://t.co/Z9MnkjqRVQ,
ObjectId(5cda3be55e75395dc86f6f82),1127989431787454464,Travel Insurance is a definite must when going on vacation! Call us to get set up for travel insurance at (602) 626-3740.,
ObjectId(5cda3be55e75395dc86f6f83),1127989405191475202,all inclusive adults only vacation packages blow job how do you know you lost your virginity losing your v card what's the appropriate age to lose your virginity date line https://t.co/SmKzexSHdn,
ObjectId(5cda3be55e75395dc86f6f84),1127989403857539072,"I think this man tryna indirectly ask me did I have sex on vacation.. Say it with ya chest or leave me alone, like stop speaking in code 😂😂😂😂",
ObjectId(5cda3be55e75395dc86f6f85),1127989318017081344,"@mz_opie Lol... Abi? It can't just go on vacation, can't it?",
ObjectId(5cda3be55e75395dc86f6f86),1127989311750561792,"We're hiring in #FortCollins, CO! Click the link in our bio to apply to this job and more: Field Sales Representative - Vacation Relief at DPI Specialty Foods #Labor",
ObjectId(5cda3be55e75395dc86f6f87),1127989284408102913,I wanna be on permanent vacation.,
ObjectId(5cda3be55e75395dc86f6f88),1127989249591132160,@andrewzimmern I jus need tips for a two day vacation for my wife birthday! Her job is constraining our #askaz,
ObjectId(5cda3be55e75395dc86f6f89),1127989222672150528,My life has gotten so sad that I’m not even looking forward to the summer vacation 😔,
ObjectId(5cda3be55e75395dc86f6f8a),1127989219463286784,@manjoseph It's probably like that time she went on vacation in Belize,
ObjectId(5cda3be55e75395dc86f6f8b),1127989212031012866,@KTLA BREAKING: “Police officer MAY suffer loss of vacation days IF found guilty!”,
ObjectId(5cda3be55e75395dc86f6f8c),1127989201964761089,I am starves for sayolisa content — i’m on vacation https://t.co/XdtjPlqCc5,
ObjectId(5cda3be55e75395dc86f6f8d),1127989193760813056,I need another mini vacation,
ObjectId(5cda3be55e75395dc86f6f8e),1127989155659567106,Unprecedented first: CJI to preside over vacation Bench https://t.co/BdCYcDvugu :Auto pickup by wikyou,
ObjectId(5cda3be55e75395dc86f6f8f),1127989148067876865,"My mama called, seen you on TV, son
Said shit done changed ever since we was on

I dreamed it all ever since I was young
They said I wouldn't be nothing

Now they always say congratulations
Worked so hard, forgot how to vacation https://t.co/kYjRLbDftM",
ObjectId(5cda3be55e75395dc86f6f90),1127989145396219905,Travel Tips to Minimize Your Data Footprint Without Compromising Your Vacation https://t.co/vAtPUDySoM #infosec #idtheft https://t.co/eBQ49iMT0p,
ObjectId(5cda3be55e75395dc86f6f91),1127989138349858816,"That dream #vacation you've been pining over doesn't have to be JUST a dream. If you learn how to budget for travel, you can get out and see the world. Check out these pointers to get started! https://t.co/DJLNP0l13U https://t.co/em7Wd8N67c",
ObjectId(5cda3be55e75395dc86f6f92),1127989128543469568,I wanna go on a vacation but with friends,
ObjectId(5cda3be55e75395dc86f6f93),1127989086428385280,"thank you @BTS_twt for making me want to go on another vacation 😭

I just really want to go back to LA and the sunshine!",
ObjectId(5cda3be55e75395dc86f6f94),1127989080443297792,sooo is it vacation time yet?! ☀️🌊 @alexasaunders15 @JordanDirkman @kdirkman,
ObjectId(5cda3be55e75395dc86f6f95),1127989064785956864,need a massage &amp; a vacation,
ObjectId(5cda3be55e75395dc86f6f96),1127989062550343681,adult apps best all inclusive beach resorts for adults only hot teen books all inclusive adults only mexican vacation loose of virginity singles events https://t.co/99sCxZ38ur,
ObjectId(5cda3be75e75395dc86f6ff8),1127989045747961856,I hope whoever emptied my bank account took themselves on a nice ass vacation. Drink one for me brotha. 🍻🙃,
ObjectId(5cda3be75e75395dc86f6ff9),1127988981625311241,three days off from work has had me feeling like I’m some kind of summer vacation. I don’t wanna go back ):,
ObjectId(5cda3be75e75395dc86f6ffa),1127988969910820864,"#happutale #happutaleforest 

Book with us @AccruH @accruholidays
https://t.co/EmreqgGSMj

#accruholidays #srilanka
#travel #travelgram #traveller #instatravel #islandlife #travelphotography #forest #nationalpark #tourism #naturephotography #trip #travelling #vacation #hoildays https://t.co/75aws2r3yU",
ObjectId(5cda3be75e75395dc86f6ffb),1127988967280922624,"@kertgartner @gameism Still in absolute awe of the Fantastic Contraption video, let alone the incredible work on SPT, Rick and Morty and Vacation Sim! So good!",
ObjectId(5cda3be75e75395dc86f6ffc),1127988940638687232,"@thehill Just write the headline:

President Trump Continues to Flout the Constitutional Prohibition on Emoluments as He Rakes in Hotel Cash.

Then print it every day. You can go on vacation until November, 2020",
ObjectId(5cda3be75e75395dc86f6ffd),1127988933990572032,"@Enough212 @LelenaPeacock @headdock @chattyknana @RepMaloney Everyone should take a  ""mini mental health vacation"" from Twitter or any other social media venue once in awhile.  It's akin to getting away from toxic family, friend, or office get togethers.. 2 much 2 handle sometimes..take a break &amp; return 2 us refreshed &amp; ready to tweet anew https://t.co/qN6BDCBoqU",
ObjectId(5cda3be75e75395dc86f6ffe),1127988924817657857,Can I like go on vacation for the rest of my life? Home is so boring,
ObjectId(5cda3be75e75395dc86f6fff),1127988920183140353,1 week and 3 days and we will be headed to vacation 🙌🏻😍😍,
ObjectId(5cda3be75e75395dc86f7000),1127988916102078464,@kristinab2019 @Anon_Mafioso @TheAshleysRR @TVAddict617 She needed some tunes to drown out E’s mouth breathing. She’s loving her mom vacation,
ObjectId(5cda3be75e75395dc86f7001),1127988912398323714,@AniCaribbean Glad you’re back we’re u go vacation,
ObjectId(5cda3be75e75395dc86f7002),1127988882778279938,"WHAT’S YOUR DREAM VACATION? Book now and receive $100 concierge credit per villa
https://t.co/26WOKFN0WM",
ObjectId(5cda3be75e75395dc86f7003),1127988855834062848,Go where you feel most alive. #travel #adventure #wanderlust #vacation #travelgram #explore #explorers  #artofvistuals #holiday #travels #traveler #traveller #traveling #travelling #backpacking #travelphoto… https://t.co/wSxz7W5KXS,
ObjectId(5cda3be75e75395dc86f7004),1127988820736126980,"Taking a break now, away from all the data and the numbers, perhaps a little vacation too. July is a long time away. 

Next season's #FPL Twitterliga promises to be absolute 🔥",
ObjectId(5cda3be75e75395dc86f7005),1127988791040462853,Imani’s moving so now I need to book my vacation to see her 😭,
ObjectId(5cda3be75e75395dc86f7006),1127988772937666560,"Any clue that which place is this?? 😍😍.....Comment below 👇🏻
📸@luxuryhotelsworld Book with us at https://t.co/LiYvV49wPY #luxuryhotel #paradise #picoftheday #wanderlust #safari #follow4follow  #vacation  #hotelconfirm  #resort  #elegant  #view  #voguetraveller #traveldesigner https://t.co/Y4Crur5Zd5",
ObjectId(5cda3be75e75395dc86f7007),1127988771251736577,benson on vacation is one my favorite things.,
ObjectId(5cda3be75e75395dc86f7008),1127988736392925185,"JerryFalwellJr., we will get the lewd pictures of you for sure. God is on permanent vacation. He won’t hear your prayer. Fact.",
ObjectId(5cda3be85e75395dc86f7009),1127988700896485378,Vacation plz hurry up I’m so ready for you🧐,
ObjectId(5cda3be85e75395dc86f700a),1127988680013099008,First-time Cruise Tips For An Awesome Vacation https://t.co/1bHvLZ1Ou8 #cruising,
ObjectId(5cda3be85e75395dc86f700b),1127988670345220097,@madasd Why would you see the need to have a discussion about how much other people spent on a vacation instead of just viewing the link and checking the place out?,
ObjectId(5cda3be85e75395dc86f700c),1127988664846307329,"I was worried about being an interloper on my partner’s family vacation, but they have made me feel like a part of the family every day. https://t.co/uKWxYKDR1u",
ObjectId(5cda3be85e75395dc86f700d),1127988654813646848,"I have been working nonstop for weeks, no days off, fixing up my house and yard, taking care of the animals on top of it. I have just 3 more days of this until my 4 day vacation, finally. PLEASE just help me through this day, talk to me. ily https://t.co/1Prcjw5vGd",
ObjectId(5cda3be85e75395dc86f700e),1127988614703538178,@StanfieldKevin I just learned this year and really do enjoy it!  Gives you another thing to do on vacation!,
ObjectId(5cda3be85e75395dc86f700f),1127988587696414720,I dont know if my heart can handle anymore disappointment. This vacation better be the tits or im hittin the exit door on the flight back #76ers #GOT #LasVegas,
ObjectId(5cda3be85e75395dc86f7010),1127988565877633024,In need of a vacation with my hunny,
ObjectId(5cda3be85e75395dc86f7011),1127988565139513344,@Chas10Buttigieg Got the link and my husband @jonasgrey just ordered 2 T-shirts for us. We will be in NYC for World Pride and then in Ptown for an annual vacation. They will be worn with Pride!!,
ObjectId(5cda3be85e75395dc86f7012),1127988527138918401,"@listensessions1 Too rich for me too. I can buy too much other worthwhile music for the same amount. Or go on vacation,  lol.",
ObjectId(5cda3be85e75395dc86f7013),1127988500400431104,Great #SafetyTip from @KiddeSafety! Make sure you and your family are safe at home and while traveling! Make sure your hotel or vacation rental is Fire Code Compliant!! #FireSafety #FirePrevention #lifesafety #vacation #Travel https://t.co/DJ9yWRei3g,
ObjectId(5cda3be85e75395dc86f7014),1127988474206879744,We are now officially in #paradise #siestakey #vacation #rum #skob https://t.co/jrfqW1q4rZ,
ObjectId(5cda3be85e75395dc86f7015),1127988468330782723,Vacation in less than a month 😊,
ObjectId(5cda3be85e75395dc86f7016),1127988458650263553,Thought that an international vacation in a Caribbean country would cure my sadness but all it did was exacerbate the misery : a memoir,
ObjectId(5cda3be85e75395dc86f7017),1127988449850478593,"The @CentralBankJA is a classic example of social media viral campaign. The best ones are organic...or happen while the PR Director is on vacation! #belmontinjamaica 🇯🇲
#belmontabroad
#curbcollege
#SMprofs",
ObjectId(5cda3be85e75395dc86f7018),1127988417331994624,#INeverAskedFor a real vacation. https://t.co/wbPW3tk1CQ,
ObjectId(5cda3be85e75395dc86f7019),1127988400332525568,Pleasant Holidays Extends Texas-Sized Vacation Sale https://t.co/oraABNMZq3 #news https://t.co/YBvVdOv7mZ,
ObjectId(5cda3be85e75395dc86f701a),1127988396989788162,I spy a sweet vacation ahead 🧁 https://t.co/5hCd97dX0G,
ObjectId(5cda3be85e75395dc86f701b),1127988391038074885,@QMqilingwa Come to Nigeria on the vacation and I will. Take u to Obudu cattle ranch,
ObjectId(5cda3be85e75395dc86f701c),1127988354698633217,“I already planned a vacation for next week because i didn’t think we’d make it this far.” https://t.co/Aw2Nr6fIZC,
ObjectId(5cda3be85e75395dc86f701d),1127988326496133121,And the first day of summer vacation it's raining... https://t.co/dmKIxqMMVJ,
ObjectId(5cda3be85e75395dc86f701e),1127988248553222145,"""This place was great for a small family to stay!"" says Alex on Google, via @Birdeye_ https://t.co/YeWYDqXblG",
ObjectId(5cda3be85e75395dc86f701f),1127988201531084800,It dawned on my that Monday is off for Victoria's Day. I just slipped in two extra vacation days for an extended long weekend. I need a break from the day grind. I need more time for the creative stuff. Things aren't feeling very balanced lately. It messes with my flow!,
ObjectId(5cda3be85e75395dc86f7020),1127988198083186692,"we leave for a Florida vacation tomorrow and honestly, of all the theme park stuff we're gonna do I'm the most excited for GATORLAND

🐊❤🐊❤🐊",
ObjectId(5cda3be85e75395dc86f7021),1127988186888790017,"This is my mood right now!
Enjoy! 🍹🍸🌴
.
.
.
📸 @danmaniel Repost @awesome_globepix
#lakes #nature #mountains #landscape #vacation #travel #naturephotography #photography #landscapephotography #sky #photooftheday #insta #pics  #adventure #beautiful #forest #views #amazingflix https://t.co/risPV64Tqc",
ObjectId(5cda3be85e75395dc86f7022),1127988126113124365,@sardesairajdeep @pashyantii Is wb part of India or not?? SC and all other human rights champion on vacation??,
ObjectId(5cda3be85e75395dc86f7023),1127988067686469641,Happy 66th Royal Birthday to His Majesty King Norodom Sihamoni of #Cambodia &amp; A Happy Up-To-9-Day Holiday to all of you who deserve a long vacation! #asean #southeastasia https://t.co/MMUI2ZztlN,
ObjectId(5cda3be85e75395dc86f7024),1127988058345754640,"@RomaFence @FenceArmorAl @CMGPrecision @WMPaintingInc_ @Metlflo @AZMetals @DCSCInc @goMuskOx @ReichTool @HowdonPower @level5pntgllc Hmm...as of plans right noooow, my next vacation would be my wedding next year 😬 https://t.co/hpwRrFH6Il",
ObjectId(5cda3be85e75395dc86f7025),1127988038989172736,Tryna decide when ima use these vacation days.,
ObjectId(5cda3be85e75395dc86f7026),1127988035768000512,"On a much more positive note, less than a month until vacation!",
ObjectId(5cda3be85e75395dc86f7027),1127988035168231426,"@Lumberist @kate_canadian @cathmckenna @liberal_party And they gave $12 to their rich grocery friend to buy refrigerators! And NONE of this touches their unethical and possibly criminal behaviours with #LavScam, Norman case and Aga Khan vacation. #TrudeauMustGo",
ObjectId(5cda3be85e75395dc86f7028),1127988032454430720,"We have our winner! Congrats to Jessica from #Pocatello who won the @TheGetawayGuru #WashingtonDC Trip #Giveaway! 

Watch Jessica learn she is the 2019 winner on our Facebook page! #winner #Idaho #eastIdaho #columbustravel #vacation https://t.co/uhZdariemH",
ObjectId(5cda3be85e75395dc86f7029),1127988032102178824,You not posed to be fried on your vacation? Lol,
ObjectId(5cda3be85e75395dc86f702a),1127988031590367233,"This vacation cannot come fast enough- but then again, I hope it doesn’t cause I want to have enough time to be anal about my work. LOL. *deeeeeeep breathes*",
ObjectId(5cda3be85e75395dc86f702b),1127988016700510210,"We made it! Last time we were up here, almost 5 years ago, Mike proposed to me. ❤😍🏔 #mountains #pikespeak #colorado #authorgram #authorsofinstagram #authorlife #vacation https://t.co/NOTf6W3t8Q",
ObjectId(5cda3be85e75395dc86f702c),1127988007368159232,Enter to Win: BC Ferries Vacation https://t.co/htiJyhGNJM,
ObjectId(5cda3be85e75395dc86f702d),1127987984240975880,@ZaneZodrow The EPA is on a vacation until 2020,
ObjectId(5cda3be85e75395dc86f702e),1127987981292310529,"If you're prolife, you might plan your next vacation for Georgia. https://t.co/Xo6q4hxNVJ",
ObjectId(5cda3be85e75395dc86f702f),1127987924648300545,"@Joydas Happy vacation, check clouds , 😆😆😆 https://t.co/Kls1eRf1SD",
ObjectId(5cda3be85e75395dc86f7030),1127987901483163648,"Have you heard? Starting tomorrow for select guests, Thursday for all, you can book your vacation of a lifetime with #AdventuresByDisney with an early booking discount offer on select trips/dates, up to $750 off per guest! Where in the world will you go? Contact us today! 🧳🗺 https://t.co/ScVejKWbaw",
ObjectId(5cda3be85e75395dc86f7031),1127987898807148546,@fmbennatti I would also -but there are limited choices in the area and this is a vacation rental home where guests WANT their TV &amp; internet.  So they are costing me money with the services being out over a MONTH and promises to fix it.  If I could change providers believe me we'd been GONE!,
ObjectId(5cda3be85e75395dc86f7032),1127987874060808195,"#mondaymotivation with this superbly designed lounge 
You’ll feel like being in a magazine 
😎☀️🏖🌅🌴😎☀️🏖🌅🌴
#marbella #marbellaholidays #beach #beachholiday #decor #decoration #holiday #vacation #holidayrental #vacationrental #holidayhome #holidayapartments #travel #tourism https://t.co/zJ6UtLfqXI",
ObjectId(5cda3be85e75395dc86f7033),1127987871418208260,NATURE'S WORST ROBOTS - Vacation Simulator (VR) https://t.co/fyYVKeQNz7 via @YouTube,
ObjectId(5cda3be85e75395dc86f7034),1127987862086082560,"@TimsBricks0_0 @justinMikep24 He said ""I'm off"" like it's a vacation 😂",
ObjectId(5cda3be85e75395dc86f7035),1127987851193229312,"Omg. #checkitout, the new #Carnival #cruiseship will have a #rollercoaster at #sea next year! Who wants to go on this?! #MardiGras the new #largest #cruiseship for @CarnivalCruise slated for 2020. #Vacation #familyfun #kids #relatives #cruising #adults 

https://t.co/4JtjlY5ogq",
ObjectId(5cda3be85e75395dc86f7036),1127987825247510529,@sebtoh @KaiEden @AOC Everyone gets paid vacation here.,
ObjectId(5cda3be85e75395dc86f7037),1127987816082788352,"#Kerala : Tour to God's Own Country 
Covers: #Munnar #Thekkady #Alleppey Houseboat, #Cochin

#Travel #Holidays #Vacation https://t.co/kfI7nK3EKi",
ObjectId(5cda3be85e75395dc86f7038),1127987800295596035,"@gatohxx If the money is as much as he claims, he can sponsor a vacation they'll never forget instead it's woman he's looking for.",
ObjectId(5cda3be85e75395dc86f7039),1127987772113989632,my grandpa just gave me 50 euros for my vacation to spain and i feel so guilty,
ObjectId(5cda3be85e75395dc86f703a),1127987759761764352,Don't you just hate Mondays?! #sorrynotsorry #holidays #domrep #dominicanrepublic #carribean #dreams #dreamspuntacana #vacation #vaycay #palms #palmtrees #mondayblueskies #springsunshine… https://t.co/z1IgOq3YLL,
ObjectId(5cda3be85e75395dc86f703b),1127987743206903813,i need to go on another vacation like next week who’s with me,
ObjectId(5cda3be85e75395dc86f703c),1127987743127154688,@MirandaKennealy Where are you going on vacation?,
ObjectId(5cda3be85e75395dc86f703d),1127987730900815872,first time losing your virginity hotel adult popular adult tv shows hottest young teens adult vacation packages all inclusive local dating sites https://t.co/zthFYZWlI8,
ObjectId(5cda3be85e75395dc86f703e),1127987716669370368,"☀️Dog Days of Summer☀️

June 7th | Downtown Camden | 6PM-9PM

We are busy with end of school year activities, but looking forward to easy days ahead with summer vacation and the June market!! Get ready for all things dogs!! 🌭☀️🐩 https://t.co/xM7T5ZKEB0",
ObjectId(5cda3be85e75395dc86f703f),1127987703251968007,"- get a bunch of these assignments done early so i can take a vacation to visit my sister who is extremely hateful to anyone who isn't straight, so i have to hide the fact i'm bi around her which is already difficult enough. anyway, i really wish i could be here more bc you all-",
ObjectId(5cda3be85e75395dc86f7040),1127987697761447936,@iamsrk  husband like ths ♥️ Who wants to go vacation or life lessons Srk is Best husband 👍 https://t.co/5l6IJe1hOi,
ObjectId(5cda3be85e75395dc86f7041),1127987668485197825,"I need the longest, drunkest, and nastiest vacation ever.",
ObjectId(5cda3be85e75395dc86f7042),1127987645114650630,"Would you rather take a hiking trip in British Columbia, Canada or hop the pond and head to London for vacation? https://t.co/eF8XQX67lA",
ObjectId(5cda3be85e75395dc86f7043),1127987620133261315,"Good morning! I'm trying really hard to stay positive in the face of a lot of crazy so some things that are awesome rn:
⭐ Cosmogony zine is looking absolutely gorgeous
⭐ I have vacation in less than two weeks
⭐ I'm writing more and more lately and getting more inspired!",
ObjectId(5cda3be85e75395dc86f7044),1127987573354319873,"For those who don't know, I was on vacation last week. The beach was great.... but the ear infection and stomach bug did suck. 

I say all this now to inform you I got sunburned that has entered its itchy phase and life is a bleak, bleak place for me.",
ObjectId(5cda3be85e75395dc86f7045),1127987558829445120,So I can’t walk and I’m going on vacation in 1 week. I hope this is a fast fix. I’m resting it this week. 😥,
ObjectId(5cda3be85e75395dc86f7046),1127987556786868224,Where is August 🙄everybody on my IG timeline on vacation and I’m jealous 😩,
ObjectId(5cda3be85e75395dc86f7047),1127987555885027328,top books for young teens online dating personals adults only los angeles adults only mexico vacation packages what does losing your virginity look like toys for women https://t.co/wimcJ2Gpv5,
ObjectId(5cda3be85e75395dc86f7048),1127987552021958658,When you almost regret taking a vacation because it just makes going back that much worse.,
ObjectId(5cda3be85e75395dc86f7049),1127987551074230272,"I’m doing my budget for the next 3 months, looks like my vacation will be a trip to Galveston 🤦🏾‍♀️ saving all summer 😕",
ObjectId(5cda3be85e75395dc86f704a),1127987550516383744,So no vacation https://t.co/nqV2YgTyG1,
ObjectId(5cda3be85e75395dc86f704b),1127987538910699520,i need a vacation 😭,
ObjectId(5cda3be85e75395dc86f704c),1127987534468804608,"My office today! If you have to do a little work on vacation, this is clearly the way to go! 💖🏖
#MagentaintheWild #IBleedMagenta 
#BeMagenta #BeachMagenta https://t.co/WXGxaEgwZ6",
ObjectId(5cda3be85e75395dc86f704d),1127987493079527425,"The Swinging Old Lady of Curaçao 🇨🇼is The Queen Emma Bridge built in 1888. It is a pontoon bridge across St. Anna Bay in Curaçao. It connects the two side of the capital city, Willemstad. Make sure you go watch her in action!! #curacaomonday #attraction #vacation #travel #curacao https://t.co/m7fZn9jgGI",
ObjectId(5cda3be85e75395dc86f704e),1127987492328812545,@lindseybenet @DISupdates Had I known my vacation was going to overlap with the coke zero 400 I would go. It's a little too late to change it now.,
ObjectId(5cda3be85e75395dc86f704f),1127987482056953858,Lol I never call out or take a day off I have tones of vacation time,
ObjectId(5cda3be85e75395dc86f7050),1127987472481304576,teen news tiffany teen adult couples vacation adult adult adult adult upcoming first person movie older women dating https://t.co/OmudIbqLZA,
ObjectId(5cda3be85e75395dc86f7051),1127987465493594113,@KDeaneNU No reading twitter on vacation unless it was sports related.,
ObjectId(5cda3be85e75395dc86f7052),1127987442039046144,I always forget to book the Monday off after a vacation 😴😴😴,
ObjectId(5cda3be85e75395dc86f7053),1127987431125471233,"@HenshawKate Pls let's stop condemning them after all some Nigerians too are also guilty of this, we all r guilty of this we patronize made in Nigeria products. Some still go on vacation to the same Dubai and other countries. Stop judging.",
ObjectId(5cda3be85e75395dc86f7054),1127987426075467776,"@djWHEAT Thanks man! I went on vacation and disconnected completely for a couple of weeks, so its nice to have someone tooting the horn while i was away  :D",
