_id,id,text,label
ObjectId(5d13320b5e753936bc4746ce),767389391308333056,Some wide pupils on Vfest snapchat story,0
ObjectId(5d13320d5e753936bc4746cf),767468808386871296,"Justin is on stage performing ""Hold Tight"" #VFestival",0
ObjectId(5d1332105e753936bc4746d2),767421763009572864,My bestfriend!👸🏼👸🏽💜💛 #vfestival #vfest2016 @ Vfestival Highlands Park Chelmsford https://t.co/lIFqDiQhyE,1
ObjectId(5d1332135e753936bc4746d4),767480167442841600,I wish I was at Vfest😭 just to see Rihanna and Justin😍,0
ObjectId(5d1332165e753936bc4746d5),767469633863557120,Love how my old man suddenly becomes interested in music when Little Mix are on the tele #stopandstare #vfest,0
ObjectId(5d1332185e753936bc4746d6),767416022890602496,"biebers getting loads of hate for miming a bit @vfestival but what does everyone expect, thought he was well good👍🏼",0
ObjectId(5d13321b5e753936bc4746d7),767460823556120576,@vfestival #bringbacklittlemix,1
ObjectId(5d13321c5e753936bc4746d9),767468765332250624,Purpose Tour Merch has be sold at V-Fest! #Vfestival,0
ObjectId(5d1332225e753936bc4746dc),767445872942743552,Wish I was at V 😭😭😭 #VFest,0
ObjectId(5d1332235e753936bc4746de),767478890986024960,@pixielott and @oliver_cheshire on Oli Insta stories 😺📱at #vfestival 🎶🎶 https://t.co/rwlzcO6FsX,1
ObjectId(5d1332295e753936bc4746e0),767480339342262272,Got some fucking comedians here #VFestival,0
ObjectId(5d13322b5e753936bc4746e2),767460442147028992,i wish i attended #VFestival 😞,0
ObjectId(5d13322d5e753936bc4746e3),767447004700143618,V FEST 2016 ! You made my first time so amazing ✨ @vfestival https://t.co/elj2fjU2vj,1
ObjectId(5d1332315e753936bc4746e5),767422014835613697,Thanks for having us @vfestival 📸:@aliceparker10 #vfestival #v21st #vfest https://t.co/QfK5MlGszx,1
ObjectId(5d1332365e753936bc4746e8),767421330308395008,What a weekend for us @headphonedisco at @vfestival WOW you guys were amaze balls.. https://t.co/exSO6DP8tH,1
ObjectId(5d1332505e753936bc4746ef),767380181564723200,How amazing was @justinbieber last night at #VFestival? Definitely one of our best bits! We are massive beliebers!🎉😍 https://t.co/37An9fZ6uH,0
ObjectId(5d1332555e753936bc4746f1),767383777882562561,Anyone selling walk in tickets for vfest Chelmsford for Sunday @Twickets,0
ObjectId(5d1332575e753936bc4746f2),767463393481658368,"My girl! @Steph_Git
What a day bab!! 😍🍻🎶💃
Good old Shamu the whale!! 
#vfestival #shamu #party… https://t.co/AaM4CUeRnq",1
ObjectId(5d1332595e753936bc4746f4),767393070354694144,Oi oi hello Sigala ! #VFestival @ Vfestival Highlands Park Chelmsford https://t.co/tRl82Trq9L,1
ObjectId(5d13325f5e753936bc4746f7),767467521100357632,"Justin is currently performing ""Company"" at V-Festival #VFestival",0
ObjectId(5d1332615e753936bc4746f9),767471484927369216,I wish I was at the #VFest now :(,0
ObjectId(5d13326a5e753936bc4746fc),767449026744713216,Loved spending the day with this one!! (Cheeky half hour without the kids) 🙊 #VFestival #champagnebar @vickythomp https://t.co/5zFcRwrEQB,1
ObjectId(5d13326e5e753936bc4746fe),767469693531787264,AMAZING MUSIC #VFestival  THANK YOU!#VFESTIVAL AMAZING WEEKEND SEE YOU NEXT YEAR  🇬🇧🎪 🎉🎻🎼😀 #ukfestivals https://t.co/Fe5uQ2aEgV,0
ObjectId(5d1332855e753936bc474705),767427014903074816,Our girls @LittleMix absolutely KILLING IT at @vfestival 🙌💕 #V21st #SlayQueens 👸 https://t.co/iqwYEixyja,0
ObjectId(5d1332895e753936bc474707),767449491519700992,Best day yesterday ✨ Biebs made my life 😍#VFestival https://t.co/WvEKu4WpMe,1
ObjectId(5d13328c5e753936bc474708),767443742240468992,Watching @vfestival on TV is making me so jealous,0
ObjectId(5d1332915e753936bc47470a),767479581666316288,More photos of Justin performing at #VFestival (August 21) https://t.co/kJVMNmz7BS,0
ObjectId(5d1332945e753936bc47470b),767455537772523520,While you are waiting download@Moneymailme and chat to your mates and sue it to share the @uber home https://t.co/EHRndIY9As,0
ObjectId(5d1332975e753936bc47470c),767455898801467393,On one side we have @littlemix #vfestival @ V Festival Hylands Park - Main Stage https://t.co/rmxdBhVGGx,1
ObjectId(5d1332985e753936bc47470e),767416583878836224,They all look amazing but I really want jesys outfit omg👀😍 #VFestival #LittleMixVFest https://t.co/te2IE45let,1
ObjectId(5d13329b5e753936bc474710),767413225906462720,Final Day at V ✌🏻️🎉👯 #VFestival #V21st #VWeston @ V Fest Weston Park https://t.co/DdEYyjYnQW,1
ObjectId(5d13329e5e753936bc474712),767390850871689216,Justin at vfest ❤️❤️❤️ https://t.co/TZ58rIEFs2,1
ObjectId(5d1332a15e753936bc474714),767380258089730048,Is THIS the reason for Justin Bieber's TERRIBLE #VFestival performance? #VFest https://t.co/WvuCBzgtox https://t.co/qUhDSPUHBT,0
ObjectId(5d1332a45e753936bc474716),767385422846631936,V Day✌🏽#VFestival #V21ST 💋 @ The Virgin Media Stage @ V Festival Chelmsford https://t.co/xUCcYOxBo0,1
ObjectId(5d1332ac5e753936bc474718),767472788319903744,Wanna know ALL the celeb goss that went down at #VFestival?! https://t.co/aE4KV6lCLC https://t.co/BVdEiTP9MD,0
ObjectId(5d1332b75e753936bc47471b),767384461382127616,"Regardless of ☔️💦 #StaffsARV continue to support @VFestPolice, making it a safe &amp; reassured event #VFestival 🚔🎪🎧 https://t.co/Ke9W5bbGsF",1
ObjectId(5d1332ba5e753936bc47471c),767432667499532288,V fest 🍾 @ Vfestival Highlands Park Chelmsford https://t.co/dj1nyw5iTB,1
ObjectId(5d1332bf5e753936bc47471e),767468717936676864,"When you try to go to sleep, but live too close to the #VFestival and have to wait till the end of the music.. #feelingblessedreally",0
ObjectId(5d1332c25e753936bc474720),767441476561186816,Another weekend another festival 🎉 #VFest #IwishIwasinLittleMix @ V Festival Hylands Park - Main… https://t.co/YkLf8VNBBB,1
ObjectId(5d1332c85e753936bc474722),767470758469726208,So V isn't getting any quieter whilst I'm trying to sleep at home 😭 #VFestival,0
ObjectId(5d1332cf5e753936bc474726),767393320410677248,Baby gals🌻 @ Vfestival Highlands Park Chelmsford https://t.co/jE7TAGBLFG,1
ObjectId(5d1332d25e753936bc474727),767381094039773184,"@justinbieber It'd mean the world to me if you would please follow me, really wish I could go to see you at the #VFestival! xx",0
ObjectId(5d1332d45e753936bc474729),767421151849095168,Little Mix celebrate 5 years with sexy show at V Festival https://t.co/s2qXw10BGG #northeast @LittleMix @vfestival https://t.co/wUBxAzYnUu,0
ObjectId(5d1332dd5e753936bc47472d),767455592076156928,There is no livestream yet because the weather is bad and so is the connection! #VFestival,0
ObjectId(5d1332de5e753936bc47472f),767392486184652804,📽 Perrie grając w Jengę podczas wywiadu dla Capital FM na #VFestival 😂 (21.08.16) https://t.co/O7WvXLOGMc,0
ObjectId(5d1332e25e753936bc474732),767460457775071232,JUSTIN LOOKS SO HAPPY AND THAT MAKES ME FEEL MORE HAPPY. #VFestival,1
ObjectId(5d1332e45e753936bc474734),767423132097470464,Hands up for @WSTRNmusic on the V Street Stage 💋💋💋 @vfestival #staffordshire https://t.co/xGCHr5Zz9z,0
ObjectId(5d1332e65e753936bc474736),767475562973696000,Bye #vfestival #V21 😩🌦❤️🎤 https://t.co/fRVz2H3tdh,1
ObjectId(5d1332e85e753936bc474738),767434526909931520,listening to @CapitalOfficial back stage at @vfestival is the closest I'll be to being there 😂😂😭😭😭😭,1
ObjectId(5d1332e95e753936bc47473a),767472455166353409,forever wishing I was at @vfestival 😩😩,0
ObjectId(5d1332eb5e753936bc47473b),767404575011799040,VFest looks wicked this year 😍,0
ObjectId(5d1332ee5e753936bc47473d),767389220767932420,Good times - #VFESTIVAL #V21st https://t.co/5Vw1y98EdG,1
ObjectId(5d1332f25e753936bc47473f),767468453527744512,Wish this cameraman would stop panning it on berks in the crowd when Perrie is prancing about in a swimming cozzy #VFest,0
ObjectId(5d1332f45e753936bc474741),767466396204818432,Wish I'd gone to vfest just to see Justin bieber,0
ObjectId(5d1332f65e753936bc474743),767464646290837504,So jealous of everyone at #VFestival today!!!😤enjoy! 😜,0
ObjectId(5d1332f75e753936bc474744),767474373615902720,Fuck my life... Who are Years &amp; Years's backing singers???? AWFUL! 🙉 #VFestival,0
ObjectId(5d1332f95e753936bc474745),767469778420334592,Watching @LittleMix at @vfestival and they're on fire GIRLS 😻🔥,1
ObjectId(5d1333005e753936bc474748),767425608347447296,It's so sad watching vfest on tv and knowing my friends are actually there :((,0
ObjectId(5d1333035e753936bc474749),767478417465962497,Bastille is so good live😍😍 #vfest,1
ObjectId(5d13330d5e753936bc47474c),767468131287756800,#VFestival #LittleMixVFest #LittleMix mime much?? What a joke.,0
ObjectId(5d13330f5e753936bc47474e),767381405282078720,#vweston #vfestival #rickastley https://t.co/uP8StCAiR9,1
ObjectId(5d1333125e753936bc474750),767469277226164224,Little mix at @vfestival look amazing #LittleMixVFest,0
ObjectId(5d1333145e753936bc474752),767467679695462400,This guy though 👌 😍 @vfestival @SigalaMusic #vfest #vfestival #v21st https://t.co/NRJ3BF5iIT,0
ObjectId(5d1333165e753936bc474753),767462103678451712,Justin is now performing The Feeling #VFestival,0
ObjectId(5d1333185e753936bc474754),767667882906021888,What a weekend #Vfest2016 🎪👏🏼👯,1
ObjectId(5d13331d5e753936bc474757),767647783000088576,Rhi Rhi absolutely smashed it yesterday 👌🏼😍🎉 #VFestival,0
ObjectId(5d13331f5e753936bc474759),767699040473583616,Don't think I've ever seen so many nipples in my life😝 #VFestival #V21st,0
ObjectId(5d1333225e753936bc47475b),769090795706220545,@vfestival You're featured in my article V Festival 2016: My 10 Best Bits.  Please RT! https://t.co/1CtSnDj6Rw #VFestival2016,0
ObjectId(5d1333245e753936bc47475c),767703267010830336,So sad I didn't go Vfest 😪😪,0
ObjectId(5d1333265e753936bc47475e),767716343332347904,"Justin Bieber at V Festival, thought he would be amazing instead he was absolutely shit #beiber #VFestival",0
ObjectId(5d1333285e753936bc474760),767545588053372928,@troyesivan can defiantly move his hips 😍 #WestonPark #VFestival,0
ObjectId(5d13332f5e753936bc474762),767707743222435840,Vfest was definitely something 😂😩💃🏼🎤🎪🍹,1
ObjectId(5d1333315e753936bc474763),767698550738345984,@vfestival was too good! 💃🏼🙌🏼🎪,1
ObjectId(5d13333b5e753936bc474767),768177132178505728,#VFEST :) https://t.co/TlQxRIFwAm https://t.co/6sPQR5zG5u,1
ObjectId(5d13333d5e753936bc474768),767794283697102848,Had the best weekend ever 🤗#VFestival,1
ObjectId(5d13333e5e753936bc47476a),767626659704999936,#vfest 💃🏼🍹 https://t.co/BIV7arqrjh,1
ObjectId(5d1333415e753936bc47476b),767754849983336448,Good weekend in #VFestival #WestonPark shame about the weather but hey ho!,1
ObjectId(5d1333435e753936bc47476d),767687905317912577,I WANT THIS JACKET! 😍😍😍 AMAZING Performance #VFestival @LittleMix @TheRealPerrieE @PrivOfPerrie https://t.co/gpOguXJ5Cv,0
ObjectId(5d1333445e753936bc47476f),769133207015096320,Can't believe this time last week I was getting drunk at VFest and a week later I'm lying in hospital so so so poorly😞😞😞,1
ObjectId(5d13334c5e753936bc474772),768442191568134144,@vfestival best weekend ever! 😀🎉✌🏻️🎤🎪💥🎸 I woke up at 11.30 had 30 minutes to pack lol we was last ones on site #VWeston #VFestival,1
ObjectId(5d13334f5e753936bc474773),768028685505036294,@justinbieber was the biggest pisstake at @vfestival #VWeston what a stupid twat,0
ObjectId(5d1333525e753936bc474774),767728826986233856,Couldn't do a festival without a pouting selfie with this one @jennifer_elms #Vfestival #VFest… https://t.co/W5RZawgF5l,1
ObjectId(5d1333555e753936bc474775),767698344558882816,Back in a bed not filled with air and it feels so good 😍 #vfest,1
ObjectId(5d1333595e753936bc474777),768083266104532992,@joshwiddicombe #vfest was amaze thanks! https://t.co/98YKb3oOiB,1
ObjectId(5d13335d5e753936bc474778),768039031603073024,#VFestival 2016: the weekend's best pictures https://t.co/tfzLcq86nO https://t.co/PvT78WJCPW,0
ObjectId(5d1333625e753936bc47477a),767709855276797952,rihanna and little mix were definitely the best this weekend❤️ #VFest #V21st,0
ObjectId(5d1333655e753936bc47477c),767763832567635968,"@CraigDavid loved ur set!! Amazing voice,amazing DJ set,old skool garage,r n b,jungle and grime! #VFestival #Essex 🎪 https://t.co/IPSHW5ZawQ",0
ObjectId(5d13336c5e753936bc47477e),767753597866082304,"Best session🍺
Best weekend 🗓
Best people 👫
Best acts 🎤
Best festival 🎭
#VFestival",1
ObjectId(5d13336e5e753936bc47477f),767566573334884352,Had the most amazing weekend #VFestival #vfest21 @vfestival,1
ObjectId(5d1333705e753936bc474780),769249188513255424,@adamhillscomedy thank you for making vfestival amazing. Warren 'no f*cking d' mcdonall is  our best friend and you made our weekend! 😊😊,1
ObjectId(5d1333755e753936bc474783),769104006656425984,@Stormzy1 killed it at Vfest!!! had the place bouncing!!! They shoulda fucked bieber off as main act &amp; put you on instead!!! #classactstormz,0
ObjectId(5d13337c5e753936bc474786),768172572877914113,Had an amazing time at @vfestival at the weekend #festival #chelmsford #essex #music #bands… https://t.co/yoWVaiWIrZ,1
ObjectId(5d1333805e753936bc474788),767816734762004481,"V fest! ✌🏼️🎪💛 @ VFestival, Weston Park https://t.co/Xnfxhc8EHl",1
ObjectId(5d1333825e753936bc47478a),767780203699593216,Is there a way to block #Vfest on Instagram?,0
ObjectId(5d1333845e753936bc47478c),768031270085464064,"Had a great @vfestival, @Sia showing @rihanna how 2 do diamonds with feeling! @example &amp; @bastilledan blowing everyone out the water #😘😘",1
ObjectId(5d1333875e753936bc47478d),767749163736035328,Amazing to have a shower and wash you hair after that weekend! Cannot wait for next year already #VFestival #chelmsford,1
ObjectId(5d13338a5e753936bc47478e),767781509415768064,Haha omg @MarkWright_ is getting a proper hard time on here because of what happened @ Vfest. His friends have just killed his career!!,0
ObjectId(5d1333905e753936bc474790),767705301717966851,VFest'in🎪🎤😘 @ V Festival https://t.co/gx3RcM4Uvh,1
ObjectId(5d1333925e753936bc474791),767702809823305728,Vfest🎉🎪 https://t.co/9FyemZMP2z,1
ObjectId(5d1333945e753936bc474793),770235004190359552,honestly one of the best weeks of my life #results #vfest #readingfestival,1
ObjectId(5d1333965e753936bc474794),767629181542928384,@TinieTempah was by far the best act last night! #Vfestival,1
ObjectId(5d1333995e753936bc474795),767494434414034944,@vfestival why shut silent disco on a Sunday doeeeee I am fuming what a joke of a set up,0
ObjectId(5d13339d5e753936bc474796),767529597932101632,Absolutely wild. Highlight of the day🙌 @Blondesound #VFestival https://t.co/ur28wanZxN,1
ObjectId(5d1333a05e753936bc474799),768199777989296128,Had so much fun @vfestival @TomZanettiTZ smashed it! Yorkshire girls Vicky &amp; Jade loving life 😆👍🏻✌🏼️👌 https://t.co/llQq5nu2Nz,1
ObjectId(5d1333a25e753936bc47479b),767758582058213376,"Can not believe how good this weekend was, didn't want it to end😩💔 #VFestival",1
ObjectId(5d1333a85e753936bc47479e),767512055704354816,"lit breaks my heart seeing everyone at VFest watching Justin.. october cant come fast enough, VIP BIEBER TICKETS ARE OURS! @Louise_Prothero",0
ObjectId(5d1333aa5e753936bc47479f),767696395914665986,Maybe JustinBieber wasn't miming at VFestival after all? https://t.co/lroDt8mS2d https://t.co/DnhsCVYdKu,0
ObjectId(5d1333ae5e753936bc4747a1),767855129227882496,Gutted that I missed @CraigDavid set @vfestival now consoling myself by watching this Beaut https://t.co/xff8ovkCGw  AMAZING! Love this!,0
ObjectId(5d1333b45e753936bc4747a4),767813556016410625,2 words @stupotstenti 🦄 @ Vfestival Highlands Park Chelmsford https://t.co/GijywfQ3Kw,1
ObjectId(5d1333b65e753936bc4747a6),775562166351065088,"90,000 in the crowd tonight!!!! Beyond proud of you @justinbieber ! 💜#VFestival... by @Aiden_RocknRoll",0
ObjectId(5d1333b85e753936bc4747a8),767721570794139648,I'm so tired after Vfest but I can't get to sleep 😥,1
ObjectId(5d1333bc5e753936bc4747aa),767713266466455552,#VFestival was absolutely amazing! @Stormzy1 @rihanna @CraigDavid @LittleMix @davidguetta @AnnieMac @TinieTempah KILLED IT!,1
ObjectId(5d1333be5e753936bc4747ab),767661526757048320,My favourite definitely goes to @davidguetta! What a man!! #VFestival,1
ObjectId(5d1333c05e753936bc4747ad),768015633917280256,Missing the neighbours #VFestival,1
ObjectId(5d1333c45e753936bc4747af),767711452111179776,"cold, wet and amazing  
#v #vfestival #weston #bestfriend https://t.co/74fWU6XmpQ",1
ObjectId(5d1333cb5e753936bc4747b3),768150277606281216,@jamiecannell 🙌🏽 @example #vfestival https://t.co/pRH7SkYKUI,1
ObjectId(5d1333d05e753936bc4747b4),767989378786299904,"Only 2 photos I got from #vfest what a liberty 😒🙊🎪 @stormiebaby94 @ Hylands Park, Chelmsford https://t.co/XIiq9gsDwp",1
ObjectId(5d1333d65e753936bc4747b7),767637444191592448,"Do you have staff returning to work after going to #VFestival , have they taken recreational drugs? https://t.co/N4MygRC8Nm",1
ObjectId(5d1333da5e753936bc4747b9),767630163437821952,What a weekend!@vfestival was amazing 🍻🍻🎉,1
ObjectId(5d1333dd5e753936bc4747bb),769591938714656768,Wish it was last weekend again! #VFest,1
ObjectId(5d1333e35e753936bc4747bd),768105312180133888,Missing it😔 @vfestival https://t.co/VNGr87WlSQ,1
ObjectId(5d1333eb5e753936bc4747c0),767482188640190464,(5)  Another video of Justin performing at V-Festival tonight #VFestival https://t.co/d4bYTOPZmC,0
ObjectId(5d1333ee5e753936bc4747c2),767763680633221120,"How Amazing Was @LittleMix At #VFestival This Past Weekend, The Girls Blew That Stage Apart And Looked Fierce. #LM https://t.co/kFWvcZzExe",1
ObjectId(5d1333f15e753936bc4747c5),767687886045122560,Hope the car &amp; house keys we handed in at @vfestival #VWeston got back to the rightful owner. Had a Monkey Zoo and a poem to dad on keyfob.,1
ObjectId(5d1333f85e753936bc4747c8),767744337899884544,V Festival was amazing ❤️💃🏻🎪🎤✌🏼️ #vfestival #vfestweston #rihanna #bieber #goodtimes https://t.co/L5erjfG5rh,1
ObjectId(5d1333fc5e753936bc4747c9),768062699641171968,My friend had a spare ticket to vfest and didn't tell me I'm literally so sore,0
ObjectId(5d1334005e753936bc4747ca),767661807624388608,Me and @charlotteevaa_ start fan girling waiting to see @Charlottegshore and then we get even more excited seeing @Megan_Mckenna_ 😂 #VFest,1
ObjectId(5d1334065e753936bc4747cd),767520032716910592,V fest 'n flowers 💕🙌🏻🎧 #punkrockerwithflowersinmyhair #vfest #vfest2016 #vfestival #sundaze @… https://t.co/smj6bZa6yI,1
ObjectId(5d1334095e753936bc4747ce),767535743870775298,christinaxchandler: #VFest was a success #PurposeTour - https://t.co/AppBddS5Yk - Justin Bieber Fansite https://t.co/TSote5ZD3g,0
ObjectId(5d13340d5e753936bc4747d0),767734767131426816,Amazing weekend at @vfestival! Everyone is sad to be back in the office! #vfest #summer #music #mondays https://t.co/WqKzkVKpl3,1
ObjectId(5d13340f5e753936bc4747d1),767711289275719680,#vfest2016 🙌🏻 @ V-Festival Weston Park. https://t.co/yWGOtFD177,1
ObjectId(5d1334115e753936bc4747d3),768026287558516736,Perrie Edwards wearing Tommy Hilfiger sweater https://t.co/qTyOBkJMsv #VFestival https://t.co/Kmn9V85cVg,0
ObjectId(5d1334135e753936bc4747d4),767706846308294656,#VFest was epic this weekend. Though what a brazen prick #JustinBieber is. Terrible miming and just all round dick. Least Kanye sang live,1
ObjectId(5d1334175e753936bc4747d6),772967855616696320,"keep rewatching their VFest performances, can't help it they're hot af 😍🔥 https://t.co/VddRCCQLjo",0
ObjectId(5d1334235e753936bc4747db),767798351249207296,Had the best weekend #VFestival https://t.co/25VJhbxRXj,1
ObjectId(5d1334255e753936bc4747dc),767605237288886272,"We've all been there, mate. Justin Bieber's admitted he was slightly hanging at his #VFestival performance! https://t.co/eor8w4piTq",0
ObjectId(5d1334275e753936bc4747dd),767655328351657984,Home time... V you have been amazing and absolutely ruined me! Until next year😪❤️🏕🎉🍹🎈🎤🙌🏼🎡 #VFestival,1
ObjectId(5d1334295e753936bc4747df),769195126589644800,#festival #vfest #vfestival #makeup #glitter #fashion https://t.co/pjs9lk00Xf,1
ObjectId(5d13342b5e753936bc4747e1),767500076012929024,Good to see David Guetta remembered his USB stick with his set on for #VFestival 😂😂 what a shit dj,1
ObjectId(5d13342d5e753936bc4747e3),767632315849830400,How did I miss @gavinjames at VFest ??? 😩😩😩,0
ObjectId(5d1334315e753936bc4747e5),768099859467538432,Had an absolutely AMAZINGLY weekend!! Thank you @vfestival https://t.co/hvIOXJHsrd,1
ObjectId(5d1334355e753936bc4747e7),767744436633612288,T15 girls👭🎉❤️ @ Vfestival Highlands Park Chelmsford https://t.co/U70jCKpoWb,1
ObjectId(5d1334375e753936bc4747e9),767699440215986176,#vfest #vfestival #v21st #glitter #friends #chelmsford https://t.co/V07s9equ3b,1
ObjectId(5d1334395e753936bc4747ea),767517968754442240,Had a good time @vfestival except some people were actually so rude throwing bottles etc https://t.co/JwdbMvK6eM,1
ObjectId(5d13343b5e753936bc4747ec),767662170335219712,V Festival looked amazing!! What were your best bits #VFestival,0
ObjectId(5d13343d5e753936bc4747ee),770286103941242880,settings @ #vfestival https://t.co/WaIvGWcWNj,1
ObjectId(5d1334415e753936bc4747f1),767575794923237376,Front row scenes @justinbieber #VFestival https://t.co/94vuC8qqrc,1
ObjectId(5d1334445e753936bc4747f2),767683300194390016,"#VFestival 2016 Squad! @missAMYELINOR 💃🏻, @JordanEggington 💁🏼, me 👁 &amp; new recruit, the ledge @CraigDavid! 👊🏻🎤🙌🏻 https://t.co/baJCOy9h73",0
ObjectId(5d1334465e753936bc4747f4),767760450473844736,Smilin on the inside @ Vfestival Highlands Park Chelmsford https://t.co/75pejCDjKR,1
ObjectId(5d1334495e753936bc4747f6),767532284027236352,"Years &amp; Years backstage  do @vfestival com a MTV UK 
https://t.co/hKIdT7wdnB",0
ObjectId(5d13344b5e753936bc4747f7),767694650715021312,"Such a good weekend, V fest has been a ball, cannot wait to be back next year🎉❤️🍷🍹 #VFestival #VWeston #vfest https://t.co/TEmFUxIUky",1
ObjectId(5d1334505e753936bc4747fa),768249056883798017,weary travellers #vfestival @ V Festival https://t.co/GdpYIQ0xjg,1
ObjectId(5d1334545e753936bc4747fb),769253854483537920,@CraigDavid smashing it at @vfestival 👏💙🎵 #VFestival https://t.co/pRbvqnxrdK,0
ObjectId(5d13345a5e753936bc4747fe),767675397144244224,V Festival!!!! 🍻🎤🎉 #vfest #v21st #amazing #drinks #glitter @ Stafford https://t.co/DIikkeFs0z,1
ObjectId(5d13345c5e753936bc474800),768092998764670976,#VFestival2016: Army of volunteers helps clean up @Weston_Park @vfestival #VFestival #vfest https://t.co/sNSoXXDo3K https://t.co/xZVrBnoldj,0
ObjectId(5d13345e5e753936bc474801),767987870044860416,Work hard...play even harder #vfest2016 #vip #mahikilondon… https://t.co/2CtSEUxCqT,1
ObjectId(5d1334605e753936bc474802),767696872542732288,Had the best weekend at @vfestival!! @LittleMix and our fellow Southamptoner @CraigDavid were by far the best performances 👌🏼🎉,1
ObjectId(5d13346b5e753936bc474806),775440905255981056,"Everyone tweet 

"" @vfestival please have @James_Yammouni to play in the DJ area or dance area for 2017""

Use #OperationJYToVFest 

🎶🎶🎶🎶🎶",0
ObjectId(5d1334735e753936bc474807),767832259818844160,I don't want this weekend to be over 😭 literally had the best weekend EVER! @vfestival #VFestival #Chelmsford #hylandspark,1
ObjectId(5d13347c5e753936bc474809),769152102723678208,@yearsandyears @alexander_olly @_EmreTurkmen_ @MikeyGoldsworth #VFest has turned me into an ageing fangirl #gottalovemums,0
ObjectId(5d13347e5e753936bc47480a),767778311061770240,Vfest🍭 https://t.co/j5InIpVYTq,1
ObjectId(5d1334815e753936bc47480d),770617982682750976,So so good photographing @example @vfestival &amp; what a crowd he pulled in! ...unreal. More: https://t.co/40wmK7GMIj https://t.co/jyVUo63pWU,0
ObjectId(5d1334855e753936bc47480f),767525815877853184,@justinbieber was amazing tonight #VFestival https://t.co/DopNvCbHOY,1
ObjectId(5d13348c5e753936bc474812),767705264254517248,Ghost Train #vfestival #v21st https://t.co/xEUNNXQt4l,1
ObjectId(5d13348e5e753936bc474814),767781417304621057,angel👼🏼 @ Vfestival Highlands Park Chelmsford https://t.co/zBAliyq0Yy,1
ObjectId(5d1334905e753936bc474816),767647157029601280,So... This. Happened. 👊🏼 a perfect snapshot of our #VFest crew and the legend and utter babe… https://t.co/n5v4tLl1RI,1
ObjectId(5d1334965e753936bc474818),769168649210957825,Mad how this time last week I was at vfest.... Take me back,1
ObjectId(5d1334985e753936bc47481a),767634507314958336,"What did you make of it? 

@justinbieber's #VFestival performance slated by some fans https://t.co/CIpKSiuOUC https://t.co/rp0LBcCI1R",0
ObjectId(5d13349a5e753936bc47481b),767840176391544832,✌😙 #vfest2016 #V21st #summer #festival #besties #lovethem @ V Festival Weston Park https://t.co/XDRVCv8C2r,1
ObjectId(5d13349c5e753936bc47481e),775461818957438976,This man was the sole reason for going #VFestival #JustinBieber #Purposetour 👬 @ V Festival… https://t.co/T6UFcW2DRC,1
ObjectId(5d13349e5e753936bc47481f),767603294021771264,10• LITTLE MIX #V21st 📍🇬🇧 @ V Festival https://t.co/Y8x4UgcI51,0
ObjectId(5d1334a05e753936bc474820),767620633438064640,🍰🍰🍰 @rihanna #VFest https://t.co/EBiOnGkAAb,0
ObjectId(5d1334a25e753936bc474822),769157226250592257,Got some major @vfestival blues 😔😩,0
ObjectId(5d1334a45e753936bc474824),767869673400664064,Had the most amazing time at V with my best friends #VFestival #vfestweston @vfestival 🎊🎉👀 https://t.co/LdMoQZdGTf,1
ObjectId(5d1334a55e753936bc474826),767746391640801284,@vfestival has done me over😴,1
ObjectId(5d1334ac5e753936bc474829),767825257893953536,Defo going vfest next year after that weekend🎉💯 #vfest2016,1
ObjectId(5d1334b15e753936bc47482b),767803758080303104,Best weekend at @vfestival 🎪✨💞 https://t.co/5yu43xCTgV,1
ObjectId(5d1334b55e753936bc47482d),767723384125792256,you can see the hair Aubree yesterday snapchat Mona #vfestival #purposetour #AubreeStorm… https://t.co/ztYoVb4Vam,1
ObjectId(5d1334b75e753936bc47482f),768025117033107456,Want to do last weekend all over again! @vfestival was amazing!!!⛺️🎪😎☀️🌧🎉🎤🎶💃🏽🍺 https://t.co/l1abg46yMF,1
ObjectId(5d1334b95e753936bc474831),767794499233931264,VFest was amazing!! #VFestival #V21st @RhiannaPicking https://t.co/m10DMbHA2j,1
ObjectId(5d1334bd5e753936bc474833),767797093939417088,Deffo gotta book on for @vfestival next year! Looks amazing! 🏕🎤,0
ObjectId(5d1334c05e753936bc474835),767540117397536768,Driving @_meganlouisee6 and the girls back from #VFest Yes I did have to go and pick them up #SsshhhTheyAreAllAsleep,1
ObjectId(5d1334c25e753936bc474837),768447532686974978,"#Poll - Who would #headline your dream #festival? #vfest #ReadingFestival #LeedsFestival
https://t.co/97odWc6zdS https://t.co/iWq86ualk9",0
ObjectId(5d1334c65e753936bc47483a),768018374098055168,"VFestival has left me bruised, battered &amp; broken but I wouldn't of had it any other way, Now the countdown for Ibiza is on 2 weeks Friday!!!",1
ObjectId(5d1334c85e753936bc47483c),767722502839799808,With my sister at @vfestival @KarenWoodhead https://t.co/NTK0eqDGQ0,1
ObjectId(5d1334ca5e753936bc47483e),767699287375548416,Sorry to the guy filing this bug don't think ur gonna be the next Justin 😂 #VFestival #MTVHottest Justin Bieber https://t.co/FKSM5pwSGI,0
ObjectId(5d1334cc5e753936bc47483f),767887571791802368,I'm literally in tears and I don't know why had a great time at @vfestival and I miss all the people I met and im missing the vibes 😢,1
ObjectId(5d1334d05e753936bc474841),767674030795218944,It's fair to say that Justin Bieber's headline performance at #VFestival has had mixed reactions https://t.co/FQ64XAegpe,0
