_id,id,text,label,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858aa8),1.12E+18,The #2Cares Tornado Recovery Telethon is today from 7 a.m. to 7 p.m. Call (336) 379-5600 or text TRT2019 to 41444 if you'd like to donate to Greensboro's recovery fund. https://t.co/RRTu5QzcPF,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858aab),1.12E+18,We had a huge storm last night (woke me up so I got no sleep). Had a tornado warning but apparently no tornado. Sure sounded like it could have been a tornado. Lighting and high winds and rain though. My cats were scared,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858aae),1.12E+18,"@neuroecology I saw last night that there was a possible tornado coming to Philly at about 3 a.m. and I thought, ""Philly? Tornado?"" How was it?",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858ab1),1.12E+18,#Tornado hits #Philly #phillytornado https://t.co/KXluY7IrAM,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858ab4),1.12E+18,#WATCH: Check out this footage taken by a family escaping the tornado that swept through east Texas Saturday....this footage was taken near Hearne. Two children were killed when the tornado tore through #Franklin. One woman died from injuries sustained when it swept through #Alto https://t.co/nHfIpzW2Zb,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858ab7),1.12E+18,@tomleykis I believe that there was a tornado watch for areas in tornado alley leaving US domestic flights grounded last night.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858aba),1.12E+18,tornado rain was fucking wild last night.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858abd),1.12E+18,We really had a tornado last night,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858ac0),1.12E+18,"@oddballextreme @Ella__Dorsey The damn golf game can wait dumbasses,just let a tornado ravage your home and see if the masters comes to you aid #SlapNut",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858ac4),1.12E+18,"Woke up at 3am to a tornado warning but was way too tired to even think about finding shelter so I just went back to sleep. Que sera, sera?",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858ac7),1.12E+18,woke up to tornado warnings https://t.co/x9PVvKZGHv,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858aca),1.12E+18,@JeffSaxtonVlogs There is always a tornado warning in jersey. They only tornado i saw is in the toilet,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858ace),1.12E+18,Had no idea there was a tornado or even a thunderstorm last night. 🙃,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858acf),1.12E+18,@edsbs “Never interrupt a rerun of a live sport event to warn people about a potential tornado�?is big J 101,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858ad1),1.12E+18,wow I really slept through a tornado,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858ad6),1.12E+18,"@kibou Yeha I guess what's strange is you're still not really supposed to do that during the day.

It's a local joke here that when someone says ""there's a tornado"" people run outside to look instead of taking cover, lol. You're not *supposed* to do that,",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858ad9),1.12E+18,"Wow last night was crazy in MD! We had three Tornado Warnings. I live in the mountains, so very rare.",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858adc),1.12E+18,@ScottSabolFOX8 @fox8news Thats more like it.  I was about to comment on your original tweet because Dave Nethers interviewed me about a tornado hitting our house in Chesterland about 7 years ago!,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858adf),1.12E+18,@zombiegirl72 I was awaken by my iPhone at 3 AM about the tornado warning�?I heard the lightning heard the wind�?But I went back to bed 🙊😜,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9205e75393870858ae2),1.12E+18,@TBoneWFNZ Those people complaining also would be the first to sue radio and TV for lack of warning if their house was struck by a tornado.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858d54),1.12E+18,"Tornado Watch in Warren County | News, Sports, Jobs - https://t.co/nA24WjcIt5 : https://t.co/GahaVDoHEG #warrenpa",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858d59),1.12E+18,I slept through that tornado alert,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858d5e),1.12E+18,If you're wondering why emergency managers are always tired it's because people think golf re-plays are more important than tornado warnings. 🤷‍♀�?https://t.co/kig3Gf2U4w,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858d63),1.12E+18,@DanZarrow Hubs and I keep our phones in a separate room so we never heard the tornado alert. Woke up a few times b/c the thunder sent of my daughter's baby monitor. Surprisingly anti climactic compared to most ppl 🤷🏻‍♀️�?ObjectId(5cb6f9235e7539387085,1.12E+18,Apparently I slept through a tornado warning last night... wow,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858d6b),1.12E+18,views after the 3am tornado warning 🌪 ☀�?https://t.co/rpzS6E9v0A,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858d70),1.12E+18,Unfortunately the tornado didn't sweep us all up,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858d78),1.12E+18,"Peanut butter cup for breakfast is legit, yeah? Also, how long did it take other Philly folks to fall asleep after the tornado scare last night? I sat up for at least an hour. @ italian�?https://t.co/3HllryHm2j",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858d7c),1.12E+18,What to know about the tornado alert message that probably woke you up https://t.co/tlUMupAmvz via @6abc,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858d81),1.12E+18,"y’all i actually got up during the tornado warning, looked at my phone, said “yeah, welp. what can ya do?�?and went promptly back to sleep.",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858d88),1.12E+18,@ProblemPanacea @LynnRog72 @RobertJSchoen3 @Himself3909 @senderling @renplayw @DavidRHughey2 @Chrisg19722015 @sodagrrl @richvaldes @cjsmith888 @Richzeoli @deplorable2015 @FishtownHarry @HeadlockJ @PhillyTalk @stevedelaney @ProducerBigDan @AngBach7 @JustJo,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858d8f),1.12E+18,I had nightmares and was waking up all night but somehow slept through the tornado.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858d97),1.12E+18,Going back to bed during a Tornado Warning https://t.co/hv1eKCZbWz,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858d9e),1.12E+18,@Himself3909 @LynnRog72 @RobertJSchoen3 @jerseelaundry @renplayw @ProblemPanacea @DavidRHughey2 @Chrisg19722015 @sodagrrl @richvaldes @cjsmith888 @Richzeoli @deplorable2015 @FishtownHarry @HeadlockJ @PhillyTalk @stevedelaney @ProducerBigDan @AngBach7 @Jus,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858da6),1.12E+18,The Shelby tornado was the first APRIL tornado in the @fox8news viewing area since 2002 per Tornado History Project: https://t.co/o91x6Ud8mY,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858dad),1.12E+18,"News 10 This Morning recaps tornado
Brady Taylor and Christy Soto recall dramatic experience in Franklin https://t.co/csQHWtydjO",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858db7),1.12E+18,"I think God brought that tornado to Franklin, no one was killed, but the community is finally coming together and working to help others. And that’s what I want to see more of🙌🏼",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858dbc),1.12E+18,Was that a fucking tornado last night 😳 Gm,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858dc3),1.12E+18,"Congrats to all the idiots woken up by the tornado warning. That’s why my sound is off. In the unlikely event there was a real tornado, I’d be dead but I’ll take that chance.",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858dc8),1.12E+18,"After some insane storming around 4am this morning...

I've just received a high wind advisor and a tornado warning.

Yes... a tornado warning... in new york city '_'",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858dce),1.12E+18,"The tornado warnings are over but it's still a ""Hold onto Your Hats"" windy day! Happy Monday everyone. https://t.co/Up6Y3r9DV9",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858dd5),1.12E+18,"While this has now expired. Out of statistical curiosity, when is the last time @NWSSPC issued a Tornado Watch for @NWSNewYorkNY all the way to the coast in the middle of the night in April? I presume rare. #CTwx #severeweather https://t.co/AYYwGRqrTU",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858ddb),1.12E+18,An early morning tornado warning and your bus breaking down really set the mood for the week,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858de1),1.12E+18,At 3am my heart stopped lol thanks for scaring the shit out of me with that tornado alert.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858de8),1.12E+18,"53 degrees out and tornado dark. Rain changing to snow, warm changing to cold. Monday’s gratitudes clatter across the hardwood floor. I drink my maple-sweet cream coffee and wonder what I�?https://t.co/2imPdJGryO",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858ded),1.12E+18,"Apparently there was a tornado in my area last night.

I wasn't in its tracks. So I'm completely fine.

But there was a tornado--",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858df3),1.12E+18,"I just wanna know why the tornado last night, did not hit my community college. it literally covered in trees.",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858df9),1.12E+18,Oh Philly had a tornado warning last night?,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858e01),1.12E+18,Kind of offended that neither @CRONEBEC or myself got a tornado warning sent to our phones 😂😂😂,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858e08),1.12E+18,You want to see a tornado in philly? Just take a look at my FEELINGS,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858e0e),1.12E+18,@Tech__Wreck some people on the water cooler were complaining about the local cbs station here also cutting in for tornado warnings.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858e14),1.12E+18,"Woke up a little after 2:30 during a horrific downpour. Sounded like it would pound right through the roof, &amp; lighting was pretty extreme for here. Shortly after, the counties east of me were woken up by tornado warnings from that stretch of storms. Guess we got lucky here.",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858e1a),1.12E+18,"Hey Trumpo, THIS is what Climate Change looks like. #GreenNewDeal  https://t.co/Hd1FjVdxF5",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9235e75393870858e20),1.12E+18,Last night’s forecast included severe thunderstorms and a tornado watch. So I pre-positioned my medications in the basement. I also put my Indianapolis 500 race and parade tickets down there. One must have priorities!,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e26),1.12E+18,we had a tornado last night...in New York...and everyone in my dorm building had to go to the basement for two hours at 2:30 am love that,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e2d),1.12E+18,"I think Event: Tornado has occurred in ANOTHERTWISTAFATE
Mon Apr 15 07:20:31 2019 CDT https://t.co/RQMiFgWocq",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e34),1.12E+18,"Assistant Fire Chief puts up the American flag, on top of the volunteer fire station, which was destroyed by a tornado this weekend. #HamiltonMS #tornado https://t.co/UQOZl6MlFe",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e3c),1.12E+18,"Please pray for my hometown. My friends and family are all safe, but the destruction is devastating. https://t.co/varVNmL6pC",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e43),1.12E+18,@SJWStinkyJocks1 More of a spring thing. Cold and warm air battling for the same space. Therenis a 40 degree temp difference between today and tomorrow even . Bipolar weather lol. Tornado alley is further west of me but we still see several a year.  Texas,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e4a),1.12E+18,I deadass slept through the tornado last night,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e51),1.12E+18,"Man, between GoT and a tornado warning from midnight-3am, its a miracle that I’m at work today. 😴",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e58),1.12E+18,good thing a tornado didn’t suck my ass up at 4 am cause i was for sure sleep and not going anywhere lmao,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e5f),1.12E+18,@yumizyoko Girl it was WILD. I woke up from the rain and shit. It was COMING. DOWN. and then I saw the tornado warning on my phone. It was scary lmao,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e66),1.12E+18,"'If there are problems, they fall on my shoulders,' Shelby police chief addresses concerns about when sirens went off in Sunday tornado https://t.co/AWGVFj3nZr",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e6e),1.12E+18,Nothing like waking up to an Extreme Alert about a sudden imminent tornado 5 hours after it happened because you turned EAS tones off,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e76),1.12E+18,"@taehyungthugg @BTS_twt I live in Maryland, and we had a tornado warning 😭 I love thunderstorms, but I have a fear of tornados and have hardly ever experienced even a warning, so I panicked, and it was awful.",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e7e),1.12E+18,When I see tornado watch on my phone I rolled back over and went to sleep,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e85),1.12E+18,The iOpener: Possible Tornado in Shelby; Sanders: No Government Contracts for GM; Indians Swept https://t.co/jZazlMv7lS https://t.co/M98KH8tNX7,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e8c),1.12E+18,"I slept right though that tornado warning, I had some business to take care of in the spirit realm",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e93),1.12E+18,That tornado sounded crazy lastnight I was afraid af in my room,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858e9a),1.12E+18,Weirdest thing about a tornado warning in Philly is not having a front porch to go watch the sky from.  #nebraskan,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858ea1),1.12E+18,"The Latest: Suspected Tornado Hits Rural Ohio City; 6 Hurt:
A suspected tornado hit a rural Ohio city, as the storm that pummeled the South made its way to the Northeast. Several homes and businesses were damaged after an apparent tornado struck Shelby, Ohio, Sunday about 4 p.m. https://t.co/HpjFKUhqaa",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858ea8),1.12E+18,Apparently I slept soundly through violent thunderstorms and a tornado warning.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858eb1),1.12E+18,"STORM REPORTS: While the Stateline was in a late season snow event, the same system brought severe to many across the east coast. In total, a line of storms produced 280 wind reports, 2 tornado reports, and 21 hail reports. @MyStateline https://t.co/v82Oad131F",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858eb8),1.12E+18,That damn tornado alert and that storm woke me out my damn skin tf,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858ebf),1.12E+18,"I seen so much about this tornado watch and the crazy rain that came with it, meanwhile I slept thru all that bs",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858ec6),1.12E+18,"STORM REPORTS: While the Stateline was in a late season snow event, the same system brought severe to many across the east coast. In total, a line of storms produced 280 wind reports, 2 tornado reports, and 21 hail reports. @MyStateline https://t.co/vmuw7hVY3J",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858ecd),1.12E+18,"Only in Ohio it would...
One day be 75° &amp; clear, next TORNADO, THEN DROP 20° &amp; SNOW",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858ed4),1.12E+18,@Peach_Tester Good you didn't have the tornado.  Sad it wasn't a big storm.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858eda),1.12E+18,"Tornado Damage Survey prelim report https://t.co/yoc2eJo7UN click link: Tornado Damage Summary from Saturday, April 13, 2019 #txwx #Alto #Cherokee #Rusk Counties",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858ee0),1.12E+18,"Apparently, I slept through a huge storm with a Tornado warning? 😳",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858ee6),1.12E+18,Lancaster County under tornado watch; portions of county under flash flood watch https://t.co/NrUceBmBgN https://t.co/sZ8AF57Kwf,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858eec),1.12E+18,I slept through the tornado warning rip 😫,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858ef2),1.12E+18,So that’s the last time I tell my friends visiting from back home “oh don’t worry! we don’t get tornado warnings here�? #phillytornado,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858ef8),1.12E+18,i slept through that whole tornado last night😂,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858efe),1.12E+18,Getting a tooth pulled today and I’m just wondering if the tornado warning is a good reason to cancel because I ~ do not want to go,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f04),1.12E+18,I’m in Franklin this morning reporting on the aftermath of that EF-3 tornado that ripped through this small Texas town. #khou11 #htownrush https://t.co/4FFtt3KF1G,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f0a),1.12E+18,"During a tornado, you either seek shelter responsibly or go outside with a beer to “have a looksee�?and this is known as the Dad or Flight response",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f0e),1.12E+18,So did anyone else in Philly experience getting woken up by the 3 am tornado/hurricane/random storm from hell? Bc I did and I was not happy about it,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f16),1.12E+18,"#WeRemember, a year ago today, the destructive tornado that ripped through Greensboro and ravaged our neighbor's homes and our children's schools. https://t.co/AninsXnA0b",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f1c),1.12E+18,@steelyonsports @RobertKeith31 @AndrewGilmanOK @JessiStone We love the BS.   It’s the glue that binds it all together.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f22),1.12E+18,I think philly is the only places not scared of a tornado 🤦🏽‍♂️�?ObjectId(5cb6f9245e75393870858f28),1.12E+18,Woke up to a tornado warning on my phone from 3:45 a.m. and a broken clay pot on my porch. Third time it's been broken. Cheap or not - I'm buying a faux clay pot to replace it.,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f2d),1.12E+18,"Not confirmed by the National Weather Service, but I’m fairly certain we had a tornado touch down last night. Scared the bejesus out of me and the damage is insane. This is one street over from me 😳 https://t.co/Dcd3XtVjCM",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f34),1.12E+18,"There are currently over 79,000 reported power outages statewide as a result of the severe weather that moved through the Commonwealth overnight. All tornado watches have now expired. Be sure to check on neighbors and friends!",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f39),1.12E+18,@Billy_326 @Shav457 It was a tornado working last night https://t.co/aPAksQfVXG,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f3e),1.12E+18,"Seriously? People died this weekend and you’re worried about golf being interrupted? People like you are what’s wrong with society. 

I’m sure you would feel differently if a tornado was bearing down on you and your family. https://t.co/LOVlDSrkGv",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f42),1.12E+18,Charlotte staring out the window at 3:45 am during the tornado warning https://t.co/FNPyXszYQ4,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f46),1.12E+18,"1206z Italian Air Force KC-767A #MM62229 #A600 AAR ops in LIR21 receviers are two Tornado from Ghedi #A605 formation, now proceeding direct Cervia in order to engage the area",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f4b),1.12E+18,Hit $400 on a scratch off yesterday. Went and bought a gun safe then took the family to Texas Roadhouse for a dinner that was cut short by a tornado. Can’t think of a more redneck day. ❤️ https://t.co/zPWzk9Qkrx,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f50),1.12E+18,@SouthbyNE “Doesn’t this tornado know I need to graduate?!�?ObjectId(5cb6f9245e75393870858f54),1.12E+18,So that was real life a tornado last night?,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f5b),1.12E+18,Tornado Warning https://t.co/cLXe25hvzt,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f5f),1.12E+18,Whats the point of a 4 am tornado warning if I’m not going to get swept away by a tornado and have to miss class today  ??,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f63),1.12E+18,"Only in Ohio where I literally saw a tornado one day, and then snow the next day. 😣",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f68),1.12E+18,I hope the tornado warning woke up the nets and they never went back to bed,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f6d),1.12E+18,Half expected to look out my window during the Tornado Warning last night and see this: https://t.co/MOgQd2hgHb,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f72),1.12E+18,lol what tornado warning? I was sound asleep,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f76),1.12E+18,@craig_tracey We had a tornado warning here in philly at 3am,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f7a),1.12E+18,@Pleasejustclap Why the fuck weren’t you awake for the tornado party Dan?,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f7e),1.12E+18,woke up to tornado warning in my area ... class NOT cancelled ... the humanity,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f83),1.12E+18,Still coming down off the anxiety attack I got from the tornado warning at 3:30am.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f86),1.12E+18,Tornado watch all night. 1:30 am very loud thunder woke me up then a flash of lightning. Storm was then over. 😂,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f88),1.12E+18,We had a tornado warning at 3 in the morning.... nigga,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f8b),1.12E+18,Bro that tornado warning pissed me off,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f8e),1.12E+18,"BMX issues Public Information Statement (PNS) at Apr 15, 6:19 AM CDT ...NWS DAMAGE SURVEY FOR 04/14/19 TORNADO EVENT... https://t.co/Wp15Eok0Va",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f91),1.12E+18,"curious if anyone attending #AIMW2019 actually got out of bed at 3:30 am when the tornado warning went off and sought shelter somewhere in the hotel. if so, I think we should give you an award at the lunch today and make you in charge of the meeting for next year @AAIMOnline",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f94),1.12E+18,"Crazy 😜 storm last night in Raleigh. High winds, rain, hail, lightning, and a tornado watch. The sun is shining ☀�?this morning! A good reminder that our storms are temporary and there will be a rainbow at the other end! #mondaymotivation #inspire #h�?https://t.co/xUzKLjd06g https://t.co/HkDCCPnLpY",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f97),1.12E+18,"@Reuters It is called ""seasons"" and you cannot predict it any more than you can predict where a tornado is going to hit.",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9245e75393870858f9a),1.12E+18,"Between #gameofthrones and the 3 am tornado warning, today is going to be a long one. #Mondays",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591ad),1.12E+18,"The people of Philadelphia today, post-Tornado warning: https://t.co/CZ5zfjMbBB",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591af),1.12E+18,"NWS to survey damage in Springfield, determine if Sunday's storm was a tornado
 https://t.co/nv4K7qwgpg https://t.co/KBahEeFkm1",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591b1),1.12E+18,@SpatulaPete @BikeItPhl Earthquakes. Please see my earthquake tweets from 2010. Also my first tornado tweets.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591b3),1.12E+18,":21.4 work for ANOTHERTWISTAFATE's half-brother by Hard Spun. Big Juddmonte family of Nebraska Tornado, et al. Hip 150 from @WavertreeInc / @OBSSales / @DarleyStallions https://t.co/IknccE7Hpe",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591b5),1.12E+18,Walked outside and it look like a tornado hit... I didn't here none of this last night 🤨,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591b7),1.12E+18,Fucking fuming I wasnt thrown 45 miles and killed last night by that tornado. Better luck next time,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591b9),1.12E+18,"I slept thru the storm, the tornado warning and 4 phone calls 😂😂",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591bb),1.12E+18,so there was a tornado watch n thats why i woke up. basically i couldnt see anything outside and it was raining and lightning flashed like every 2 seconds,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591bd),1.12E+18,‘I started to pray�? Colquitt Co. tornado survivor describes living through the storm  &gt;&gt;&gt; https://t.co/fY2ffsuMwz,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591bf),1.12E+18,@MadisonnAdkinss Girl the tornado started on their road! I'm just making sure they ain't sleepin on the street 😂,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591c1),1.12E+18,That damn tornado warning messed my sleep all up,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591c3),1.12E+18,@Tornado_The_Fox @bluepixels64 You’re British not American omg get your damn red coat on 😤😤👀😫,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591c6),1.12E+18,Mississippi Gov. @PhilBryantMS declared a state of emergency after an overnight tornado killed at least two people. #WeTheStates https://t.co/kxZcc7q1j5 via @Reuters,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591c8),1.12E+18,@RogerFritz7 Tornado last nite in Baltimore.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591ca),1.12E+18,"Tornado last night, no power this morning.😩",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591cc),1.12E+18,Looks like it's going to be a wet ride home from PA at least no tornado warnings yet,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591ce),1.12E+18,Mannnnn. I slept right through that tornado warning last night lmao.,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591d0),1.12E+18,Sorry about that tornado guys I just recently found out I can control the weather,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591d2),1.12E+18,"@MsMariaMoore Sorry you didnt get more sleep
But hope you and yours have a great and blessed day
And glad yall were safe from the earlier tornado alert 
Have a good one today",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591d4),1.12E+18,@billy_penn My reaction after getting the tornado alert: https://t.co/ocs8KRelKC,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591d6),1.12E+18,What tornado,,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591d8),1.12E+18,"@UTslick68 In the event of a tornado, ANGC would ask the patrons to line up as a human shield around the clubhouse",,,,,,,,,,,,,,,,,,,
ObjectId(5cb6f9275e753938708591da),1.12E+18,"#Tornado aftermath on way to work.

Almost every road is closed... https://t.co/zalXiEpvKG",,,,,,,,,,,,,,,,,,,
